DateKey,Year,Month,Day,Season
aed4cdda-1966-45c0-bc8f-9c3a775826cd,2014,4,24,Spring
c6875bce-c2ec-40be-8838-76dfe326350f,2018,11,14,Unknown
63f05c46-e8ea-4080-93ff-ced11b91eb38,2016,6,20,Spring
969fc501-055c-441f-8ede-2f17962ec450,2019,7,30,Summer
e4066a98-5be1-4dde-9a3d-e3ee0a4cf971,2017,1,9,Winter
08bc64c6-7242-415a-bfa5-e5f67fb9a949,2017,4,3,Spring
9df4758e-41c3-442b-ab89-97610b40a956,2019,7,9,Summer
4561cd81-1af1-458e-82ee-9fd3e8d34332,2018,4,24,Spring
cfc16b8a-4f44-41a0-8d2a-bb8e2c0513e7,2013,3,19,Winter
2e06e1ee-b22d-4f03-a5d0-a0b69068f559,2017,4,24,Spring
d9c909dd-ab01-450a-afd3-a00fc61097b7,2015,9,11,Summer
089534ba-f1fa-4a1c-acb5-7df5a90dd0ef,2015,9,18,Summer
27eb7734-8fee-4b3e-9be0-edc676a41c3b,2016,6,27,Summer
7465ff32-ad5c-4abf-8098-124432730df2,2016,10,10,Unknown
c65e501a-003a-4d9d-bfe8-490b309f1de0,2020,2,14,Winter
46755900-5fba-4e04-9614-adf3cde54e78,2017,1,26,Winter
8cf44717-1286-4589-8638-0ab8844d5684,2020,3,24,Spring
db93649d-40b1-47a1-91f8-308549755d56,2017,1,2,Winter
a44a7abb-1391-400e-8554-09fbe1ab9628,2016,7,4,Summer
8a4d3495-5523-4bc6-a4fb-3b740e328460,2021,3,12,Winter
cc9b2877-216e-47de-83a3-4a8904cca45c,2016,9,22,Summer
05e10519-b05c-41f5-af85-e67b935f5e88,2021,1,11,Winter
cb4f60c1-e9c0-4766-9303-f3a0145ebd18,2016,5,16,Spring
1c1b2db3-02da-4c61-8ad8-2f41730c9cdd,2013,3,15,Winter
de8f8952-117d-419f-822b-90909b1d0045,2016,9,19,Summer
07e9c013-8ea0-408e-9890-cdcc95cbb06b,2019,8,9,Summer
f441501c-2888-4384-9b6b-8e5ffd3229ed,2019,8,23,Summer
930d72de-3cae-4f03-a65c-b2a64a004a01,2004,5,1,Spring
ab1cfd93-8f90-451b-b4f4-c6ebf03fbe69,2019,6,25,Summer
b9d8bf46-9cb4-4ebc-90be-3849abcd75b6,2020,12,4,Autumn
f79f08ae-d5ff-45dd-b0dc-798616bbb925,2016,3,30,Spring
547b9711-0471-4a4c-8b86-229b01d1e98e,2021,2,23,Winter
fa29c64a-efe2-442f-be68-e239a504bc13,2021,7,29,Summer
23791fe5-0842-42b5-9a77-640259cd5721,2010,9,3,Summer
addd0ecc-45e3-4110-af0c-be17ffaf9018,2016,8,1,Summer
4c2c17bd-fdfd-4d8a-8513-8647ab5b257b,2006,1,30,Winter
972fbbf0-04d8-46c5-896b-b076674fe8a4,2016,12,27,Winter
a0e966ec-edf3-4e2d-bf4b-2ead697d54b2,2016,10,17,Unknown
9c685a60-98f9-4570-ba40-d2368887b5a5,2020,11,15,Unknown
727a6d1e-1303-41c9-a588-4a4d23f9adec,2009,11,1,Unknown
b2198bba-fa26-42a9-951a-ef7ef2e4115c,2021,7,30,Summer
2ab05f68-da92-4264-8af1-dc33d6e2b7f5,2011,5,24,Spring
0ae986fe-4f07-4ddc-bc4e-d0f1db957ef3,2021,6,30,Summer
6c6ac2a5-eb00-43b0-9329-261eb97c1d3d,2010,5,11,Spring
fb955c95-d4f8-46e6-a4d1-292646bb80ea,2010,5,18,Spring
703572b8-f348-4ae8-8290-05b4ff0453b9,2014,4,17,Spring
d78cd559-2d44-4d9e-8b08-bfd5b095ed59,2009,12,15,Autumn
e325120b-a99e-48a7-ba0d-cd8e9f8deca6,2008,2,28,Winter
993e922e-df8d-45bf-8278-1dd92c55b312,2009,10,4,Unknown
6819f2ab-c9f1-4db5-841c-c7d38e75912e,2021,5,3,Spring
562b482a-7996-49c3-89de-4cdb6867e5a9,2007,6,2,Spring
273f8239-2926-4166-b6c7-75ec361e8320,2015,3,16,Winter
f223311e-a7f0-4331-b2cd-2ae1c5d1920f,2025,3,21,Spring
d4555b38-e819-477e-8b6d-6b37c1c9f635,2024,1,9,Winter
e364a12a-f281-46d1-bc6c-3071a56f1c47,2012,1,12,Winter
f7352404-7d4c-4855-bce5-eb63e6fc707a,2021,7,12,Summer
9b4f0ffd-83ee-4fa5-9b5f-ee165cc6d625,2015,10,16,Unknown
560e0145-cf4c-4ca8-bfe5-90bd09b98b4c,2014,5,8,Spring
9db03665-3927-4356-9124-aefab581538b,2009,7,12,Summer
382788cc-e710-4594-bc89-4227f98ec0e2,2009,7,15,Summer
75ff74e1-f3db-4250-b53b-cfcfa1e1dfa7,2011,11,28,Unknown
2a1d5451-c2b9-4426-8c74-e86aade6aa64,2010,12,13,Autumn
46e07555-0cc1-42e3-8883-1bc048e67dcc,2020,3,1,Winter
2e5a767d-cac0-4e39-8435-7150af0f4189,2019,9,3,Summer
3abcf979-f6b2-4866-8803-fced0afe5604,2023,8,25,Summer
06e0af1a-78cc-44a3-ab43-2be8be15d4b8,2020,6,18,Spring
67342d27-b104-4888-89a1-c4234404f829,2017,12,1,Autumn
719e67e3-af38-4abb-b593-8d0e500f2611,2019,11,26,Unknown
6f152620-f74d-492c-ae24-ef7f067f9319,2021,1,20,Winter
c74a8c05-10bb-420e-9580-75f88ce368f3,2018,2,20,Winter
d2666bbb-f317-45d4-b36f-2462f3ac8624,2018,4,17,Spring
f5dc60b4-73db-44f0-8104-1f4eb64dca99,2019,5,7,Spring
7fca9306-b792-46bc-9794-064cbd5baf2c,2019,8,26,Summer
650fd7ae-be62-4c06-ac6e-9954a0f1d10b,2017,1,3,Winter
89953de4-1248-4d77-9f9b-7c5d37edc4d9,2018,6,11,Spring
03a79729-fde4-4bb5-8938-3df8e14d26cb,2019,8,1,Summer
cc344f95-824d-4b82-bc40-b4028454ef2f,2018,2,6,Winter
51d934b0-874d-408b-9252-5c3158cbc8f2,2023,9,15,Summer
a1dec580-c233-4864-af8a-5a0e71256c33,2019,7,18,Summer
5d3ac25c-ac9d-44f3-a3b6-625afeea759d,2020,2,3,Winter
26f52e43-350e-4d8e-9054-527b7cc8870f,2020,2,10,Winter
058d5480-b796-4ffd-a72e-d814f23abbdd,2017,1,19,Winter
e7ad0c6c-6784-47d3-94de-82745d8c7b0e,2022,1,29,Winter
b0c1f02a-246a-4793-b813-fc67b9102675,2021,8,24,Summer
683cafc5-ff65-4d27-a0d2-c62fd0827fa9,2020,2,19,Winter
944776fc-127a-42d9-858d-f77729ed46a3,2023,7,4,Summer
125dd015-334a-4c57-bb73-996f107c333a,2023,10,22,Unknown
42c6ab45-05bf-418a-8c4d-3c2300dfe1a8,2015,12,10,Autumn
d90ee3ed-b225-45d4-abab-a0d8514ff9d3,2016,12,19,Autumn
3e1a8d96-13d0-461f-ad70-1e3704f4adff,2021,4,29,Spring
7c92d9bd-7f27-4816-8aa4-722dc77db802,2018,1,27,Winter
6b13e57f-6d21-4965-bc18-92d9797d0336,2023,5,16,Spring
f9a6036a-395e-4d1e-84de-60fe92068165,2020,3,21,Spring
b1d041e5-82b5-4865-8d32-f458e87c16ff,2016,12,16,Autumn
4795d214-7945-4c60-a80a-49cddb0dc37b,2023,1,29,Winter
6be1c225-1e28-420d-ae26-36a9864363ba,2023,6,14,Spring
33aed03b-72c1-4f84-ba80-f5966f85f933,2015,10,19,Unknown
276a8dc3-5341-4daf-91d6-c7526d8b9873,2013,10,2,Unknown
58badd65-c1c8-44d0-b5cd-a00ee5ce35bb,2017,6,16,Spring
63ababf7-15df-4464-b746-5ecc6ee36e87,2015,3,9,Winter
04c330f3-c0d2-4f56-b96d-2a683067db5c,2016,10,25,Unknown
f9ae4706-42ee-44c3-ad91-91963cf6d639,2015,12,9,Autumn
74dbf10e-9330-47ba-a3dd-330187cb8229,2016,2,9,Winter
9315e843-b216-49a6-bd9e-ea51e13afa0c,2016,2,1,Winter
2cdd0af5-33a8-4aa6-93ed-c4b96212f99a,2025,1,17,Winter
ad79de29-8b19-4031-b8b0-a9c6c88a8871,2025,2,28,Winter
ff5242e1-571b-4ac2-894f-c9a15915c26b,2023,11,14,Unknown
0115258a-e62c-47d3-b97f-83c4a22471cd,2025,1,16,Winter
47541664-da83-46fd-9110-e832b4cdd8c1,2022,12,13,Autumn
33d6a507-ca0b-41c7-8174-e58032355b79,2018,1,22,Winter
99c5e194-470f-499f-94fe-bacfe6d28eae,2017,7,31,Summer
e31164dd-55a7-408c-a4f1-67e04e1499d2,2016,7,15,Summer
bae47e91-1ddc-4c67-be20-388756b6e8b6,2016,6,8,Spring
f458bff4-47ec-4d12-93e5-84a9573f2b9d,2018,6,21,Summer
d4b996dc-51f9-42f5-8fba-eb2621d7e9f2,2019,1,18,Winter
9974884d-76ac-4fe6-a32c-a19b19d94b53,2022,4,1,Spring
b6053a07-30bd-4eb4-9140-ad9cd3cb2b0d,2019,6,18,Spring
b45d47ea-314a-460c-8198-df2d906c71d3,2016,6,21,Summer
1e757dd5-efec-4fe0-a4d8-81d97ab140cd,2025,4,23,Spring
01dc9333-56ed-4e38-9a21-77e2a6419725,2015,2,2,Winter
632d10a1-b44f-4a34-9714-8961b2784a81,2016,5,31,Spring
b7e38559-9b1d-4cdc-a27c-1e90e9956efa,2015,6,19,Spring
d678b31d-8a35-4345-8020-04255e401b6d,2020,5,9,Spring
4fb59c00-d396-4073-b8de-e38635f286bd,2025,3,26,Spring
ff8536ca-6e33-4b00-8567-5b92ac28842b,2013,10,18,Unknown
6930300d-d376-4de6-889b-be823eb8c653,2013,9,20,Summer
47a241d5-71f7-4854-88ca-1643859095e5,2022,10,21,Unknown
c35225e7-d753-4ec2-b1fe-044aaa57cf25,2023,5,10,Spring
c308ffaa-9cec-48e8-b3f5-af0ffab11275,2023,12,12,Autumn
39990caa-aac5-48e1-8a32-f6c688d3e410,2010,9,13,Summer
7974136e-49d3-430f-bda3-1829510f9208,2023,10,7,Unknown
98a00c8a-4344-4d34-aca0-ff5baea4139d,2017,6,15,Spring
0d73c0c5-ab37-4f51-8df5-27c4f2b9de56,2015,7,7,Summer
9bfe1024-98fc-4fce-b214-1cf790385e15,2013,4,12,Spring
a3047daa-c9c2-40ae-9ddb-7850a4df7ecc,2020,6,25,Summer
309d9924-b501-47b0-91d1-5adf8f3a581e,2019,5,31,Spring
594ec0d6-52c2-437b-bf25-852ab78e4c0f,2018,10,26,Unknown
6c6a539b-f791-455e-8520-8bcd9bb297a4,2012,12,3,Autumn
98940d46-ced2-4759-8672-befac5368096,2017,2,17,Winter
255c4b4e-6b20-4d4f-8988-7ee1d655c632,2015,6,8,Spring
f8025323-1d5c-47f2-aedf-c0c0a47cb40c,2011,9,23,Autumn
ac1c0a17-bca8-4e3c-b3ae-0eb6091b78e9,2016,4,28,Spring
560b2846-3975-4fe5-b4ee-141a5895cb1e,2013,3,12,Winter
ab7203a4-1c99-46d5-9b23-2715140f9da4,2012,5,31,Spring
7170def4-6d4d-4d92-b9d6-d413f454013a,2008,10,16,Unknown
8c9edf99-b2a3-4ffb-818e-d0c5ca1e46c1,2012,9,23,Autumn
40c93d1d-1d21-4f02-aa4d-55bafa82d460,2010,1,30,Winter
7db15a19-9de2-44de-9a53-70b9e7882777,2020,11,10,Unknown
5e4dae39-200c-4798-b137-1d65321bf7ca,2012,6,15,Spring
2b2f4b6c-0fac-4876-98ef-905701c5e6ce,2010,6,2,Spring
b60a3055-c322-4725-b32f-3cc86d1af5e7,2022,2,1,Winter
2c0b09dd-5a37-477f-a879-8c04aa17ebe1,2008,6,13,Spring
8925f3b6-ea56-4ed2-85b6-c952984f2084,2013,7,17,Summer
7ae2c557-1272-4443-914c-de0c32b4ecef,2014,12,12,Autumn
68c8f8da-78cb-4232-8946-fd0f2fe85a20,2017,1,27,Winter
5526b809-caf3-4ee7-8477-5dcd9cbd3bb2,2013,4,30,Spring
2e9a3f2b-20bd-4f5f-8804-17978562607a,2010,10,8,Unknown
9193f94f-330e-41cf-b14b-cf4066c54694,2015,1,23,Winter
5aea9ea5-8ffc-47ca-a876-cfd15f09b002,2022,2,5,Winter
63e4151f-0c76-4eea-8e9a-fdbd96b98458,2006,4,1,Spring
8428bc46-b57d-47a0-ba84-13a5c43c3a3a,2014,12,2,Autumn
ad6960e4-50a5-40e0-9c71-5559a2bbad8c,2024,2,2,Winter
10aac7dd-c196-47d1-acd8-9482fb95dd86,2020,5,12,Spring
532e33f7-6008-46a4-a357-c18da216302d,2024,2,1,Winter
a7fbcd38-fd47-4e79-82ec-98542f6dbe58,2006,4,26,Spring
feb51ca1-1f79-47a6-910c-fe28203ebdfb,2020,6,9,Spring
a3df6fd3-5e41-4fee-8b6c-9c6189219098,2013,2,28,Winter
88048153-4c74-497a-ba69-c07d70ecf862,2022,6,15,Spring
fc122ed4-a576-4b05-b54c-26113bba768f,2011,10,8,Unknown
f53e2103-c3ec-4704-8555-07a4deb5501f,2013,4,16,Spring
66558cde-05f7-45fa-afea-a5a4460b6892,2011,4,1,Spring
19c56c4e-be18-42d4-b6d7-c68f02a35f70,2013,3,26,Spring
0115ab5f-3cec-4767-9956-99536af92de5,2014,11,18,Unknown
d6deb1ef-e265-4e58-a403-efdafe96246c,2012,10,17,Unknown
34c84338-b4b5-4807-ae8b-4d74af9415cb,2017,5,24,Spring
f54b8e70-e2b5-4fef-8e38-14dab92bfec9,2011,3,19,Winter
3afb244b-d8a8-4668-a156-745c641d576c,2014,5,26,Spring
fb662e4a-ebcb-484d-b717-229a479c0305,2011,1,29,Winter
43b68a26-b2b5-4f36-a67c-11af37876c1c,2011,9,20,Summer
5597cefb-9470-4a8f-bc07-75e03b3612fe,2011,9,22,Summer
05c515d5-1aba-4a19-87fd-52c5983bac0a,2010,10,25,Unknown
a132419b-58e0-43c1-9660-6fcacd1028eb,2012,3,9,Winter
a52dfd4f-335e-40ad-a57e-b8c0f9050cad,2018,4,19,Spring
2b37b45c-80ee-434e-aeb0-a112990c61a3,2023,9,13,Summer
c78a8c23-09af-4fcb-b85d-e828894887d5,2023,1,6,Winter
41ddb4ab-188d-4519-a057-c9808b5f9898,2024,12,6,Autumn
451ed122-eab4-46be-9f9e-75e66047f0ec,2019,3,22,Spring
89cfd78b-6b3b-45cb-a4d0-e2e86a467424,2018,7,30,Summer
531977e3-3f21-496d-a013-6ef3f445e002,2021,5,20,Spring
3f92cf29-0845-4a42-9222-365f75a8206d,2022,11,18,Unknown
ecb4de77-5bb1-4598-84d7-7e60a65447eb,2018,6,5,Spring
8304f855-878c-4fb7-b86c-b70b8ff3a63b,2024,2,10,Winter
ed71d901-1057-482e-a5d8-b20a7d446eac,2024,11,20,Unknown
c37859e6-0a28-4693-aa75-4007539e725c,2018,10,18,Unknown
f511c275-688a-413a-bb6a-3cd02b4bf36d,2019,12,21,Winter
e79ec945-d560-458b-b27c-09a7d62e1122,2024,2,9,Winter
5672742b-464e-442d-898a-c6f1d0d8e9b4,2020,7,15,Summer
3502386e-0a43-42d8-9cc4-0a0d2effed8c,2020,11,5,Unknown
28961525-7ecc-4333-a96b-cfc6ac47a324,2016,1,15,Winter
293fc813-ec1b-4b7b-8619-50616221a62b,2017,4,6,Spring
bdcb82ed-7274-440b-99fa-4e3642ef5563,2015,12,22,Winter
96ad9014-cfd9-4d2f-bf0d-6783ce19a77a,2018,10,23,Unknown
a424d0a8-2d1e-41aa-839b-eb5d51fdf0f2,2015,3,25,Spring
8807dbe9-c60b-4e78-800a-74d0db971eca,2017,6,5,Spring
5dcc31bb-0602-4484-8223-a91617945629,2016,6,15,Spring
d20df546-837f-4611-9029-68f070924828,2020,6,16,Spring
635ce4ea-a792-416b-a37f-d5a2153c4848,2018,1,4,Winter
b9fff4c2-409e-4411-a6b5-abdf856e53b6,2021,6,1,Spring
d0d727dd-ce3e-465a-bd31-a2a1ffb3ecab,2017,10,2,Unknown
3d662d00-37af-45fb-bd4b-f242fb9bed26,2017,2,2,Winter
ee9ea051-5a3b-4cbc-bbbd-f150e41a7175,2017,12,24,Winter
754b1c31-02ca-4f54-a1b2-3e44bab54589,2014,12,10,Autumn
6cbffd35-a32d-4675-83ba-5c41a5d21047,2018,5,31,Spring
2000c509-f99c-4694-9622-0c06169711d9,2015,3,4,Winter
041df597-c747-48b6-bc4d-51f43fdb5666,2013,9,22,Summer
6dfd5fb5-4452-4280-90cb-49056704d25b,2017,11,1,Unknown
22aaad6a-eaa4-4f7c-8198-b6a91f6d7be8,2017,2,15,Winter
c6695106-ef81-4742-aca3-7cfe500a4a21,2017,5,25,Spring
fd725766-fdb4-47bd-b34f-e6224afd6d70,2016,10,21,Unknown
c6a628d2-9b43-40d7-af3e-29e7503b02f6,2019,6,13,Spring
9b06ff16-e6fe-4349-bbbf-729fe6845e83,2018,2,27,Winter
c13bad72-e860-4acd-bdae-7868d5eb7b4f,2017,4,15,Spring
ad92d540-5a67-4e1b-9fa7-af03d4478895,2017,1,22,Winter
4e591b4c-bdcd-4192-ad19-765291bf5741,2016,1,2,Winter
c76a822b-ae24-4d60-813b-cf0779666c5a,2018,7,16,Summer
a95f1264-ea52-4412-b9e7-f310bdbae1f2,2015,10,14,Unknown
f232524a-fce8-4ee9-9529-7fe8755da710,2021,7,1,Summer
202e3e5c-4e58-4b3b-b220-dcd7194d9c4a,2016,11,9,Unknown
736200d9-8af2-4387-aea3-0130b70abc1d,2016,2,8,Winter
7090b3a4-6130-481e-bc89-cbbdd2520b13,2017,1,29,Winter
2d55bb64-2a9b-4e45-8ca7-4ada09b803b5,2015,6,3,Spring
016b1841-f272-40d7-a697-9c7e485b0c41,2020,1,15,Winter
1aab1749-625e-45b5-a21a-13927e20aadf,2022,8,26,Summer
5ca37a2a-88f5-4779-8e2f-c40cbd73e979,2024,4,11,Spring
a036b919-f4f9-4779-b1f1-0eb17798a7c8,2017,10,25,Unknown
db624769-18fd-488c-acb3-85accdacb918,2012,11,6,Unknown
ab72669a-2302-4b13-8808-eb1bf5f6d80f,2021,7,23,Summer
94439b30-425b-467e-8e09-9e48eea0265c,2018,10,12,Unknown
00e762f0-cb26-4826-917f-13a70d0b5f20,2018,1,10,Winter
10b92390-08b8-4c7a-a6c1-fd9fd2ea1c40,2016,9,26,Autumn
e89c576f-0bd6-4961-b6bb-2a006552efe6,2015,6,18,Spring
5d80c4a1-642f-4eb9-862e-e197dfa008f1,2012,1,24,Winter
86fbb6f4-5153-4622-a392-ac838ae67b69,2014,5,28,Spring
cb2ae6b8-d1f4-4f13-a80d-61c954121e53,2016,10,6,Unknown
0ad58df2-7f3b-404a-ad81-591c5ab79507,2016,6,6,Spring
5cdc1ae0-829f-4b8b-9c49-05b1fa2678d0,2013,10,22,Unknown
db1aaaba-01ec-46c0-803b-506e6f7b695a,2013,10,21,Unknown
ee860257-496f-40c5-b68c-bff637d154d0,2016,5,20,Spring
6d41a7cf-fdb7-4965-9026-5352f513ae72,2013,10,8,Unknown
034e616d-29a0-4f13-a9db-ffb6f2a1b0f9,2010,10,11,Unknown
33988f6d-474a-4391-85b9-87613bf98282,2013,12,9,Autumn
b1b5e128-cd6a-455c-b6fd-570055735fdf,2014,6,10,Spring
6adb2b71-6f38-409c-ae55-dc08292f0071,2025,2,4,Winter
1318025a-968e-4f2b-b519-462a1c2e0b9a,2009,12,17,Autumn
d74af414-5268-4829-9be6-b465ef8b21e0,2012,6,30,Summer
7873b691-321d-48b2-a431-bcc6c5865786,2023,11,24,Unknown
66162be8-f44e-4293-8b2b-0f44fca7d262,2011,7,26,Summer
226a4fa1-7e67-4385-8273-c37f4b6398b4,2020,6,17,Spring
72d8e25f-51bd-4e9e-9542-3a232e0b8bca,2011,12,31,Winter
dd5dddc1-3685-43ba-a907-b9a4729c837c,2015,5,18,Spring
e2db00d0-a368-4cc9-86bd-c55a138de1bd,2010,10,14,Unknown
e0fd31fd-80e4-4542-8aa5-260117e7305b,2011,12,12,Autumn
2e139933-0d09-4222-b458-24985e7de6bb,2012,1,6,Winter
582cc073-286b-4511-9caa-8ec8aa59e8c7,2013,7,13,Summer
835385f3-fe87-4d1e-aa62-500a9c403090,2013,9,11,Summer
d0e229ee-c052-4587-97f9-41cced7065a7,2021,7,21,Summer
502ca1ba-b2f6-4cd5-894a-4e2bac7c70e6,2011,12,5,Autumn
97837806-1fb7-47c0-828a-7969a811021c,2014,12,4,Autumn
0685ae34-5b95-4fc9-99a0-5015028a78ec,2020,3,12,Winter
0a0b24cf-5fff-4f71-b754-1eea88b4e7c8,2011,11,21,Unknown
8847979d-7319-4641-ae06-54d292a76e7a,2011,11,29,Unknown
9c19809d-9188-4fa9-898f-e90bfce4632e,2011,4,2,Spring
e7f4295c-419f-4545-9177-e2adaec38001,2021,6,2,Spring
58cf9b0e-97b3-4c46-a81a-e9458d12b1b6,2010,5,16,Spring
d02c2824-c72f-4803-bb97-22b7c749a02a,2009,7,30,Summer
0b325009-b9dc-4ce7-81b5-ba2e9c66ab3f,2013,10,16,Unknown
bfb673ea-2860-47d4-8efb-4fdf30fab2a7,2022,8,19,Summer
0cf91182-ed88-4c21-b7d7-6278b61fb63a,2014,3,1,Winter
a00837d9-a665-4547-b498-9bf4dc103847,2015,3,23,Spring
37ff58c0-e19f-4c11-9077-b72b5744c42a,2014,7,23,Summer
c5be3885-68e6-466a-b8da-9ccbb405370a,2013,8,12,Summer
37ff66bb-d34b-49ed-84ef-783634f5b821,2013,10,28,Unknown
4f3938c9-e208-423e-a4dd-93c0448a26fd,2015,3,31,Spring
8127e745-fdc8-469a-9a1f-751830ff1cc4,2018,5,4,Spring
db6fbab8-8cf6-4bf2-b728-ef337788800c,2016,11,18,Unknown
798a4856-f245-4ff5-a648-65c84912d3a7,2016,5,6,Spring
ebd3937a-ddbb-4324-8e7d-1219ab125151,2017,10,27,Unknown
21828c34-ce04-4ea3-8f73-821bc1a64307,2015,4,24,Spring
11d68f4c-d8dd-4c30-b2d8-17378e576c02,2017,1,20,Winter
842b3754-c538-4109-a3ae-10d256ef1907,2015,2,20,Winter
0e27bcf0-2e24-4dc1-a027-5fae3f40fe97,2009,6,12,Spring
67419a62-cbf3-41d9-b7cc-9dc80298ec2b,2006,9,8,Summer
0112b642-2dbd-4ab5-8047-8fdde69b08f1,2019,5,13,Spring
399a3dec-9cd0-46dc-beab-b3f739c54c3e,2006,11,24,Unknown
70c8f636-1c7a-4698-b9a6-e7d634553753,2006,10,13,Unknown
3ea34635-02dd-46af-8009-afc70dc3bc5f,2011,8,26,Summer
dc9e1fca-b971-40f0-af5a-3cfec3dd4752,2011,8,30,Summer
a1d6fc74-7c93-439f-a529-8635567b6dc3,2014,12,5,Autumn
508926d3-74fc-4a6a-9c72-0257a801d4f2,2009,1,23,Winter
0f5dd29b-79e9-4dda-a0ad-3956b3155d55,2021,8,27,Summer
ae09db6e-25c1-42a1-a671-82e9dbb09c8a,2007,6,15,Spring
40b43496-adb0-464c-8db2-a58451833ad7,2008,12,19,Autumn
0a7acee6-e542-46f9-af70-a45ba6424041,2023,3,23,Spring
8bf2e1dd-3dfd-466f-8c33-3731db117831,2012,4,20,Spring
7d0f1bdf-568d-4d7c-8473-d9ff70ddbe7b,2008,11,28,Unknown
2eed4b86-acf2-4f26-b6b2-55127f5a6466,2014,1,20,Winter
a04a026b-850e-4c2c-8766-5e50bdd22ef7,2015,12,4,Autumn
829e783a-b025-47b6-b76b-f97a5fab0f5d,2017,10,6,Unknown
978d420a-524e-4c60-b38a-32a0e14d4933,2021,3,4,Winter
731649c2-8265-4132-9102-d899a22506d9,2014,6,24,Summer
e9ecfe0d-a1ae-4953-8743-6d12add1cb1e,2019,9,25,Autumn
d3154f05-3a60-45f4-94c7-44affc3b68ca,2024,4,25,Spring
42f7ef1a-8d3c-4fee-8d4b-598eedb77af3,2014,5,6,Spring
89327a9f-1a1f-443c-bfa7-d59da55d21f1,2013,10,1,Unknown
4b57e489-99ce-46e8-8975-cb286e94a17f,2019,4,26,Spring
58a65a97-8885-4155-bffd-f118e8c68b0d,2018,7,6,Summer
f702dbc2-0fff-431e-8246-512b088e065e,2015,4,30,Spring
5d3eb2f0-3a51-4775-9eb7-6d81a89ace28,2022,4,22,Spring
35c30709-8a57-4458-9329-68ed1a702762,2012,1,31,Winter
f5c3b09f-0434-474e-8e2d-ff9a77058bb3,2011,12,26,Winter
e8e13cf5-aa60-4e49-a969-eb249306d18e,2015,2,7,Winter
fa783b2f-daab-4a2b-847c-93f95946e37e,2025,2,1,Winter
1d483291-1426-43ff-9c1a-528ab3b14de6,2025,5,28,Spring
428cce15-1aee-4f41-b21e-672590417a95,1993,6,12,Spring
fa5bf211-c93e-489b-a390-c82226d0f256,2011,10,18,Unknown
bbcf3d62-21b2-4939-8253-0992c12a694c,2000,5,4,Spring
bc39dc81-6d46-43b7-9abc-4c09e57fee76,2021,5,25,Spring
d973d7ab-f175-47f6-b2f4-993c8cbf8e51,2011,11,3,Unknown
5f129c59-40fe-49b9-b110-8493e3255db8,2011,7,20,Summer
d697b164-6afa-4b94-8e03-334f784f2f83,2016,9,23,Autumn
a3fb6441-6c8a-4e11-931a-9ae2fe67e024,2014,6,17,Spring
60f7e367-ec16-4494-abbd-8ff30dcce690,2011,8,12,Summer
ac6f7e52-f26a-4070-aedc-0cbbabf6baf1,2011,4,29,Spring
2d7f3802-f3a6-4e19-b195-09e02e994444,2011,6,13,Spring
d7ece124-5b84-4a82-8129-301ecccf9b45,2014,5,30,Spring
f683bdc8-e8d4-4102-b422-f6937d5a3760,2018,10,27,Unknown
65730e18-8220-4ee8-a333-337d164e31d9,2014,6,16,Spring
28828667-e996-4b74-8e08-6c33dde53c51,2011,3,17,Winter
86e70b2e-9901-4fa9-be5a-046c79c5bef6,2020,12,9,Autumn
f34dc596-845c-47c9-8c6e-77e252e94979,2020,6,19,Spring
bf1afd3b-84bf-438e-8a9c-d00be02ed314,2016,9,21,Summer
dc25b8b0-5b28-4b48-9856-8337ab160698,2019,4,5,Spring
95ce5d16-9764-4e1a-bc0c-8b7bbeed9cb1,2017,11,3,Unknown
5a705293-a570-49c6-a3fd-a29ac6bbee53,2016,11,8,Unknown
c4be45a1-e4ed-4cf4-a35b-2b325beac93a,2017,2,28,Winter
f7bc2f88-c159-480b-a0af-5d2424445d47,2016,3,22,Spring
5a7ec55f-8e96-4b88-a14f-aefb9b4e14df,2019,3,27,Spring
e1ee514f-026d-4771-aca1-6c943fcb5973,2017,4,11,Spring
2d9ac9e1-4f13-49e1-a1ab-10845309ac90,2016,6,24,Summer
bd72c63e-f6e8-4245-b897-ea701e350baf,2022,9,26,Autumn
146a0da8-d131-445e-abe6-d7ebb1fac91d,2018,5,21,Spring
82fb3cad-cf99-41f5-8522-beef787a3e5a,2016,6,7,Spring
4ae57cb5-9d46-415f-895e-7279b35c36d4,2019,4,20,Spring
9dce6843-cb46-4abb-9529-f0aab55db85a,2025,4,7,Spring
1bc7edf5-660c-4068-bb6d-01ea1b6ae62e,2021,7,9,Summer
cb9141bb-352b-4ece-8b13-a4e4faf36a25,2020,5,14,Spring
5cb33a14-eb21-4cba-bc55-5eca384259a4,2021,6,9,Spring
67c1380f-0175-4344-aecb-d53fa64997da,2023,4,13,Spring
0191a5a6-e024-4fae-85bc-5a410998fab9,2011,10,13,Unknown
f1c6a794-e560-4eb9-8054-1e622923988a,2024,11,1,Unknown
e61317b3-c650-4aa1-800b-504d872da55a,2011,5,14,Spring
cc8454e9-0837-421f-8456-09187c7bc2b2,2023,3,9,Winter
d9a769f8-87dd-44f4-be32-b8bcd219faf5,2019,12,19,Autumn
f63b3cc7-ef8e-4642-af00-b275842de762,2011,7,14,Summer
13930a91-b69e-4f37-bda6-df0eb260d483,2003,9,1,Summer
3507e4af-db48-482b-8eb4-e52f21833cc4,2009,11,19,Unknown
